,T,RH,WS,Rs,P
2001-01-18 15:00:00,28.68,11.69,1.14,1.3,98.82
2001-01-18 16:00:00,25.55,14.29,0.89,0.58,98.84
2001-01-18 17:00:00,20.67,18.88,1.35,0.05,98.89
2001-01-18 18:00:00,18.78,21.1,1.57,0.0,98.97
2001-01-18 19:00:00,17.84,22.24,1.82,0.0,99.05
2001-01-18 20:00:00,16.95,23.29,2.09,0.0,99.1
2001-01-18 21:00:00,15.9,24.74,2.2,0.0,99.12
2001-01-18 22:00:00,14.85,26.46,2.18,0.0,99.11
2001-01-18 23:00:00,13.9,28.23,2.1,0.0,99.08
2001-01-19 00:00:00,13.05,30.04,2.0,0.0,99.06
2001-01-19 01:00:00,12.32,31.62,1.92,0.0,99.04
2001-01-19 02:00:00,11.63,33.31,1.83,0.0,99.01
2001-01-19 03:00:00,10.98,35.01,1.74,0.0,98.99
2001-01-19 04:00:00,10.41,36.5,1.69,0.0,99.0
2001-01-19 05:00:00,9.9,37.91,1.65,0.0,99.05
2001-01-19 06:00:00,9.48,39.16,1.58,0.0,99.11
2001-01-19 07:00:00,11.49,34.15,1.78,0.2,99.19
2001-01-19 08:00:00,15.39,26.5,2.5,0.87,99.26
2001-01-19 09:00:00,19.18,20.79,1.65,1.57,99.32
2001-01-19 10:00:00,24.17,15.06,0.47,2.12,99.3
2001-01-19 11:00:00,27.31,11.92,1.57,2.45,99.21
2001-01-19 12:00:00,28.56,10.38,2.21,2.64,99.09
2001-01-19 13:00:00,28.92,9.6,2.2,2.45,98.98
2001-01-19 14:00:00,28.79,9.26,2.22,2.02,98.9
2001-01-19 15:00:00,28.07,9.36,2.24,1.39,98.86
2001-01-19 16:00:00,25.15,11.32,1.18,0.64,98.87
2001-01-19 17:00:00,20.48,15.09,1.38,0.06,98.91
2001-01-19 18:00:00,18.58,17.36,1.45,0.0,98.97
2001-01-19 19:00:00,17.24,19.47,1.45,0.0,99.03
2001-01-19 20:00:00,16.07,21.59,1.45,0.0,99.08
2001-01-19 21:00:00,15.02,23.65,1.48,0.0,99.09
2001-01-19 22:00:00,14.02,25.53,1.51,0.0,99.1
2001-01-19 23:00:00,13.07,27.26,1.56,0.0,99.07
2001-01-20 00:00:00,12.2,28.64,1.59,0.0,99.06
2001-01-20 01:00:00,11.44,29.87,1.59,0.0,99.05
2001-01-20 02:00:00,10.75,31.39,1.55,0.0,99.03
2001-01-20 03:00:00,10.21,32.67,1.5,0.0,99.02
2001-01-20 04:00:00,9.84,33.88,1.42,0.0,99.02
2001-01-20 05:00:00,9.65,34.72,1.36,0.0,99.05
2001-01-20 06:00:00,9.57,35.19,1.28,0.0,99.1
2001-01-20 07:00:00,11.27,31.67,1.07,0.23,99.16
2001-01-20 08:00:00,15.72,23.62,1.85,0.95,99.23
2001-01-20 09:00:00,19.45,18.68,1.24,1.65,99.27
2001-01-20 10:00:00,24.29,12.9,0.09,2.21,99.26
2001-01-20 11:00:00,26.44,10.33,0.99,2.54,99.17
2001-01-20 12:00:00,27.51,9.13,1.77,2.65,99.05
2001-01-20 13:00:00,28.01,8.44,2.35,2.47,98.93
2001-01-20 14:00:00,27.96,8.12,2.64,2.05,98.85
2001-01-20 15:00:00,27.24,8.16,2.73,1.41,98.8
2001-01-20 16:00:00,24.26,9.73,1.43,0.65,98.78
2001-01-20 17:00:00,18.98,13.23,1.42,0.06,98.81
2001-01-20 18:00:00,17.13,14.38,1.51,0.0,98.88
2001-01-20 19:00:00,15.99,15.12,1.53,0.0,98.94
2001-01-20 20:00:00,15.01,15.83,1.53,0.0,98.97
2001-01-20 21:00:00,14.22,16.47,1.51,0.0,98.99
2001-01-20 22:00:00,13.73,16.9,1.5,0.0,98.98
2001-01-20 23:00:00,13.72,16.8,1.44,0.0,98.94
2001-01-21 00:00:00,14.01,16.48,1.24,0.0,98.91
2001-01-21 01:00:00,14.29,15.89,0.87,0.0,98.87
2001-01-21 02:00:00,14.25,16.02,0.39,0.0,98.83
2001-01-21 03:00:00,13.42,16.9,0.44,0.0,98.8
2001-01-21 04:00:00,12.28,18.32,0.9,0.0,98.79
2001-01-21 05:00:00,10.72,20.44,1.22,0.0,98.82
2001-01-21 06:00:00,9.36,22.54,1.36,0.0,98.89
2001-01-21 07:00:00,10.68,20.77,1.22,0.23,98.96
2001-01-21 08:00:00,15.08,15.95,2.53,0.94,99.02
2001-01-21 09:00:00,18.87,17.8,2.48,1.65,99.07
2001-01-21 10:00:00,22.74,21.7,3.18,2.21,99.04
2001-01-21 11:00:00,24.64,20.3,3.6,2.53,98.93
2001-01-21 12:00:00,25.85,18.87,3.88,2.67,98.79
2001-01-21 13:00:00,26.51,18.49,4.16,2.47,98.66
2001-01-21 14:00:00,26.54,19.2,4.29,2.03,98.55
2001-01-21 15:00:00,25.91,21.1,4.27,1.39,98.49
2001-01-21 16:00:00,24.15,25.05,3.03,0.63,98.49
2001-01-21 17:00:00,19.25,35.79,1.57,0.06,98.53
2001-01-21 18:00:00,17.76,40.94,1.53,0.0,98.6
2001-01-21 19:00:00,16.97,44.12,1.48,0.0,98.65
2001-01-21 20:00:00,16.21,46.75,1.43,0.0,98.69
2001-01-21 21:00:00,15.44,48.94,1.35,0.0,98.69
2001-01-21 22:00:00,14.69,50.21,1.22,0.0,98.67
2001-01-21 23:00:00,14.12,50.42,1.13,0.0,98.63
2001-01-22 00:00:00,13.95,49.08,1.07,0.0,98.59
2001-01-22 01:00:00,13.82,47.98,0.97,0.0,98.56
2001-01-22 02:00:00,13.42,48.1,0.91,0.0,98.52
2001-01-22 03:00:00,12.78,49.3,0.92,0.0,98.51
2001-01-22 04:00:00,12.02,50.95,0.98,0.0,98.54
2001-01-22 05:00:00,11.25,52.71,1.04,0.0,98.62
2001-01-22 06:00:00,10.57,53.96,1.09,0.0,98.71
2001-01-22 07:00:00,11.81,48.83,1.11,0.21,98.79
2001-01-22 08:00:00,14.79,40.04,1.93,0.87,98.87
2001-01-22 09:00:00,18.44,31.39,1.99,1.57,98.92
2001-01-22 10:00:00,22.81,23.52,2.66,2.14,98.9
2001-01-22 11:00:00,24.77,21.39,3.38,2.49,98.82
2001-01-22 12:00:00,25.75,20.01,3.89,2.69,98.7
2001-01-22 13:00:00,26.18,18.88,4.26,2.5,98.6
2001-01-22 14:00:00,26.17,18.0,4.47,2.07,98.55
2001-01-22 15:00:00,25.58,17.63,4.51,1.44,98.53
2001-01-22 16:00:00,23.93,18.45,3.41,0.69,98.53
2001-01-22 17:00:00,18.82,23.93,1.8,0.07,98.55
2001-01-22 18:00:00,17.01,24.4,2.0,0.0,98.63
2001-01-22 19:00:00,15.98,22.33,2.37,0.0,98.73
2001-01-22 20:00:00,14.85,19.81,2.72,0.0,98.79
2001-01-22 21:00:00,13.4,18.99,2.55,0.0,98.82
2001-01-22 22:00:00,11.83,19.91,2.07,0.0,98.83
2001-01-22 23:00:00,10.47,21.54,1.68,0.0,98.83
2001-01-23 00:00:00,9.45,23.06,1.42,0.0,98.83
2001-01-23 01:00:00,8.98,23.81,1.32,0.0,98.83
2001-01-23 02:00:00,8.98,23.8,1.2,0.0,98.83
2001-01-23 03:00:00,8.87,24.12,1.0,0.0,98.81
2001-01-23 04:00:00,8.95,23.99,0.79,0.0,98.83
2001-01-23 05:00:00,9.07,23.67,0.37,0.0,98.88
2001-01-23 06:00:00,8.57,24.64,0.37,0.0,98.94
2001-01-23 07:00:00,8.99,24.11,0.6,0.28,99.0
2001-01-23 08:00:00,12.0,19.85,1.36,1.07,99.08
2001-01-23 09:00:00,15.96,14.83,0.8,1.83,99.14
2001-01-23 10:00:00,20.54,9.68,1.23,2.43,99.13
2001-01-23 11:00:00,23.67,6.63,2.12,2.78,99.07
2001-01-23 12:00:00,25.19,5.41,2.74,2.8,98.96
2001-01-23 13:00:00,25.88,4.9,3.02,2.61,98.88
2001-01-23 14:00:00,25.88,4.71,3.35,2.17,98.84
2001-01-23 15:00:00,25.07,4.79,3.42,1.52,98.84
2001-01-23 16:00:00,22.18,5.82,1.85,0.73,98.86
2001-01-23 17:00:00,16.4,8.69,1.5,0.08,98.91
2001-01-23 18:00:00,14.37,10.0,1.64,0.0,99.0
2001-01-23 19:00:00,13.08,11.1,1.8,0.0,99.09
2001-01-23 20:00:00,12.02,12.36,1.96,0.0,99.15
2001-01-23 21:00:00,11.05,14.15,2.01,0.0,99.18
2001-01-23 22:00:00,10.09,16.12,1.97,0.0,99.19
2001-01-23 23:00:00,9.18,18.5,1.89,0.0,99.19
2001-01-24 00:00:00,8.36,21.15,1.8,0.0,99.18
2001-01-24 01:00:00,7.63,23.9,1.72,0.0,99.17
2001-01-24 02:00:00,6.99,26.71,1.63,0.0,99.15
2001-01-24 03:00:00,6.46,29.35,1.58,0.0,99.14
2001-01-24 04:00:00,6.04,31.74,1.55,0.0,99.15
2001-01-24 05:00:00,5.75,34.31,1.56,0.0,99.2
2001-01-24 06:00:00,5.54,36.77,1.57,0.0,99.26
2001-01-24 07:00:00,8.27,32.1,1.89,0.23,99.33
2001-01-24 08:00:00,12.41,24.92,3.05,0.95,99.41
2001-01-24 09:00:00,16.64,19.3,2.61,1.68,99.47
2001-01-24 10:00:00,21.35,13.5,3.64,2.25,99.43
2001-01-24 11:00:00,23.45,10.1,3.72,2.6,99.32
2001-01-24 12:00:00,24.72,8.28,3.54,2.77,99.17
2001-01-24 13:00:00,25.33,7.33,3.24,2.58,99.05
2001-01-24 14:00:00,25.33,6.93,3.0,2.14,98.97
2001-01-24 15:00:00,24.67,6.95,2.85,1.49,98.93
2001-01-24 16:00:00,21.74,8.48,1.46,0.72,98.93
2001-01-24 17:00:00,16.36,11.96,1.44,0.08,98.96
2001-01-24 18:00:00,14.39,13.58,1.57,0.0,99.05
2001-01-24 19:00:00,13.24,14.75,1.66,0.0,99.13
2001-01-24 20:00:00,12.22,15.89,1.68,0.0,99.17
2001-01-24 21:00:00,11.24,17.19,1.66,0.0,99.16
2001-01-24 22:00:00,10.33,18.51,1.59,0.0,99.13
2001-01-24 23:00:00,9.56,19.75,1.51,0.0,99.09
2001-01-25 00:00:00,9.01,20.77,1.46,0.0,99.04
2001-01-25 01:00:00,8.63,21.44,1.43,0.0,99.0
2001-01-25 02:00:00,8.18,22.24,1.44,0.0,98.97
2001-01-25 03:00:00,7.66,23.19,1.47,0.0,98.95
2001-01-25 04:00:00,7.13,24.21,1.5,0.0,98.96
2001-01-25 05:00:00,6.7,24.95,1.53,0.0,99.0
2001-01-25 06:00:00,6.41,25.3,1.56,0.0,99.06
2001-01-25 07:00:00,9.01,21.2,1.47,0.28,99.11
2001-01-25 08:00:00,14.44,14.71,2.89,1.05,99.16
2001-01-25 09:00:00,18.67,11.32,2.0,1.79,99.21
2001-01-25 10:00:00,23.22,8.05,0.83,2.38,99.2
2001-01-25 11:00:00,25.31,6.61,1.21,2.72,99.12
2001-01-25 12:00:00,26.5,5.92,1.28,2.85,99.01
2001-01-25 13:00:00,27.12,5.62,1.35,2.66,98.91
2001-01-25 14:00:00,27.17,5.55,1.44,2.22,98.84
2001-01-25 15:00:00,26.51,5.77,1.42,1.58,98.79
2001-01-25 16:00:00,23.99,7.39,0.8,0.79,98.78
2001-01-25 17:00:00,20.79,8.66,1.1,0.09,98.82
2001-01-25 18:00:00,19.13,9.53,1.25,0.0,98.89
2001-01-25 19:00:00,17.94,10.28,1.32,0.0,98.96
2001-01-25 20:00:00,17.19,10.78,1.3,0.0,98.99
2001-01-25 21:00:00,16.66,11.15,1.21,0.0,99.0
2001-01-25 22:00:00,15.85,11.74,1.11,0.0,98.98
2001-01-25 23:00:00,15.08,12.33,1.08,0.0,98.96
2001-01-26 00:00:00,14.05,13.08,1.15,0.0,98.92
2001-01-26 01:00:00,12.82,13.95,1.28,0.0,98.87
2001-01-26 02:00:00,11.64,15.18,1.41,0.0,98.82
2001-01-26 03:00:00,10.56,16.31,1.48,0.0,98.8
2001-01-26 04:00:00,9.86,17.22,1.51,0.0,98.83
2001-01-26 05:00:00,9.37,17.81,1.54,0.0,98.89
2001-01-26 06:00:00,9.01,18.4,1.56,0.0,98.97
2001-01-26 07:00:00,10.89,16.36,1.31,0.28,99.05
2001-01-26 08:00:00,16.23,11.65,2.24,1.06,99.14
2001-01-26 09:00:00,20.34,8.94,1.52,1.81,99.21
2001-01-26 10:00:00,24.76,6.53,1.36,2.39,99.19
2001-01-26 11:00:00,26.48,6.16,1.53,2.74,99.1
2001-01-26 12:00:00,27.49,6.11,1.55,2.84,98.99
2001-01-26 13:00:00,28.0,6.17,1.7,2.64,98.9
2001-01-26 14:00:00,27.99,6.43,1.83,2.19,98.85
2001-01-26 15:00:00,27.37,6.83,1.83,1.54,98.81
2001-01-26 16:00:00,24.66,8.69,1.0,0.76,98.82
2001-01-26 17:00:00,20.39,11.39,1.38,0.09,98.83
2001-01-26 18:00:00,18.24,13.26,1.52,0.0,98.89
2001-01-26 19:00:00,16.69,14.96,1.55,0.0,98.94
2001-01-26 20:00:00,15.44,16.66,1.57,0.0,98.96
2001-01-26 21:00:00,14.35,18.46,1.57,0.0,98.97
2001-01-26 22:00:00,13.36,20.31,1.57,0.0,98.95
2001-01-26 23:00:00,12.44,22.0,1.58,0.0,98.94
2001-01-27 00:00:00,11.61,23.59,1.56,0.0,98.93
2001-01-27 01:00:00,10.85,25.17,1.51,0.0,98.92
2001-01-27 02:00:00,10.19,26.43,1.49,0.0,98.9
2001-01-27 03:00:00,9.61,27.34,1.48,0.0,98.9
2001-01-27 04:00:00,9.1,28.16,1.5,0.0,98.92
2001-01-27 05:00:00,8.69,28.55,1.53,0.0,98.97
2001-01-27 06:00:00,8.38,28.88,1.56,0.0,99.01
2001-01-27 07:00:00,11.26,23.58,1.7,0.27,99.07
2001-01-27 08:00:00,16.07,17.17,2.95,1.02,99.14
2001-01-27 09:00:00,20.37,13.84,2.31,1.78,99.2
2001-01-27 10:00:00,25.7,10.22,2.43,2.38,99.17
2001-01-27 11:00:00,27.94,8.32,1.87,2.73,99.09
2001-01-27 12:00:00,29.12,7.32,1.67,2.86,98.98
2001-01-27 13:00:00,29.7,6.77,1.8,2.68,98.87
2001-01-27 14:00:00,29.62,6.64,2.02,2.24,98.79
2001-01-27 15:00:00,28.79,6.97,2.23,1.59,98.74
2001-01-27 16:00:00,25.79,8.78,1.29,0.8,98.74
2001-01-27 17:00:00,20.13,12.91,1.46,0.1,98.78
2001-01-27 18:00:00,17.96,15.41,1.66,0.0,98.86
2001-01-27 19:00:00,16.86,17.28,1.85,0.0,98.93
2001-01-27 20:00:00,15.87,18.85,2.02,0.0,98.98
2001-01-27 21:00:00,14.88,19.91,2.14,0.0,99.0
2001-01-27 22:00:00,13.91,20.4,2.19,0.0,98.99
2001-01-27 23:00:00,12.97,20.52,2.18,0.0,98.98
2001-01-28 00:00:00,12.13,20.45,2.16,0.0,98.98
2001-01-28 01:00:00,11.33,20.72,2.05,0.0,98.97
2001-01-28 02:00:00,10.61,21.24,1.94,0.0,98.94
2001-01-28 03:00:00,10.01,21.84,1.88,0.0,98.92
2001-01-28 04:00:00,9.54,22.42,1.88,0.0,98.94
2001-01-28 05:00:00,9.21,22.79,1.93,0.0,98.98
2001-01-28 06:00:00,9.0,22.71,2.01,0.0,99.02
2001-01-28 07:00:00,11.84,18.22,2.94,0.27,99.06
2001-01-28 08:00:00,15.51,13.91,3.51,1.03,99.1
2001-01-28 09:00:00,19.95,10.45,2.76,1.77,99.13
2001-01-28 10:00:00,25.77,8.25,3.27,2.34,99.09
2001-01-28 11:00:00,28.18,7.15,2.62,2.68,98.98
2001-01-28 12:00:00,29.53,6.41,1.89,2.81,98.85
2001-01-28 13:00:00,30.2,6.09,1.13,2.62,98.73
2001-01-28 14:00:00,30.27,6.02,0.67,2.18,98.64
2001-01-28 15:00:00,29.63,6.21,0.85,1.53,98.59
2001-01-28 16:00:00,27.11,7.85,0.79,0.76,98.58
2001-01-28 17:00:00,22.17,10.25,1.31,0.09,98.6
2001-01-28 18:00:00,19.72,11.72,1.46,0.0,98.65
2001-01-28 19:00:00,18.37,12.75,1.46,0.0,98.71
2001-01-28 20:00:00,17.49,13.4,1.44,0.0,98.74
2001-01-28 21:00:00,16.89,13.92,1.43,0.0,98.72
2001-01-28 22:00:00,16.38,14.29,1.39,0.0,98.69
2001-01-28 23:00:00,15.95,14.59,1.33,0.0,98.65
2001-01-29 00:00:00,15.66,14.77,1.22,0.0,98.62
2001-01-29 01:00:00,15.25,15.07,1.05,0.0,98.59
2001-01-29 02:00:00,15.13,15.09,0.91,0.0,98.57
2001-01-29 03:00:00,14.89,15.33,0.78,0.0,98.57
2001-01-29 04:00:00,14.69,15.53,0.66,0.0,98.61
2001-01-29 05:00:00,14.56,15.39,0.53,0.0,98.67
2001-01-29 06:00:00,14.41,15.64,0.43,0.0,98.74
2001-01-29 07:00:00,15.53,14.74,0.33,0.26,98.8
2001-01-29 08:00:00,18.5,12.22,0.44,0.98,98.88
2001-01-29 09:00:00,21.93,9.83,0.53,1.7,98.93
2001-01-29 10:00:00,26.94,7.64,2.12,2.26,98.92
2001-01-29 11:00:00,28.68,7.34,2.65,2.6,98.83
2001-01-29 12:00:00,29.54,7.32,2.82,2.73,98.72
2001-01-29 13:00:00,29.96,7.51,2.9,2.55,98.64
2001-01-29 14:00:00,29.89,7.95,3.03,2.12,98.6
2001-01-29 15:00:00,29.22,8.73,3.1,1.49,98.58
2001-01-29 16:00:00,27.03,10.49,1.94,0.74,98.59
2001-01-29 17:00:00,21.61,15.39,1.37,0.09,98.64
2001-01-29 18:00:00,19.78,18.33,1.47,0.0,98.72
2001-01-29 19:00:00,18.78,21.28,1.5,0.0,98.79
2001-01-29 20:00:00,17.86,24.95,1.53,0.0,98.84
2001-01-29 21:00:00,17.01,29.51,1.54,0.0,98.85
2001-01-29 22:00:00,16.23,34.44,1.5,0.0,98.83
2001-01-29 23:00:00,15.58,39.19,1.44,0.0,98.8
2001-01-30 00:00:00,15.13,42.89,1.36,0.0,98.76
2001-01-30 01:00:00,14.81,45.45,1.3,0.0,98.7
2001-01-30 02:00:00,14.35,47.67,1.24,0.0,98.67
2001-01-30 03:00:00,13.94,49.34,1.1,0.0,98.67
2001-01-30 04:00:00,13.58,50.23,0.88,0.0,98.71
2001-01-30 05:00:00,13.02,51.19,0.66,0.0,98.78
2001-01-30 06:00:00,12.36,52.18,0.5,0.0,98.85
2001-01-30 07:00:00,13.63,46.84,0.39,0.25,98.93
2001-01-30 08:00:00,16.32,37.96,0.57,0.94,98.99
2001-01-30 09:00:00,19.69,28.03,0.54,1.62,99.03
2001-01-30 10:00:00,22.97,21.62,0.99,2.14,99.0
2001-01-30 11:00:00,26.16,19.85,2.68,2.43,98.9
2001-01-30 12:00:00,27.81,19.14,3.62,2.54,98.81
2001-01-30 13:00:00,28.27,18.21,3.97,2.39,98.72
2001-01-30 14:00:00,28.14,17.59,4.03,1.92,98.66
2001-01-30 15:00:00,27.34,17.64,3.87,1.29,98.62
2001-01-30 16:00:00,25.67,18.7,3.0,0.64,98.63
2001-01-30 17:00:00,20.59,24.07,1.59,0.08,98.68
2001-01-30 18:00:00,18.7,24.09,2.01,0.0,98.75
2001-01-30 19:00:00,17.8,19.91,2.66,0.0,98.81
2001-01-30 20:00:00,16.7,14.44,3.38,0.0,98.87
2001-01-30 21:00:00,15.26,10.99,3.54,0.0,98.9
2001-01-30 22:00:00,13.97,10.16,3.38,0.0,98.91
2001-01-30 23:00:00,12.87,10.38,3.11,0.0,98.9
2001-01-31 00:00:00,11.75,11.05,2.72,0.0,98.89
2001-01-31 01:00:00,10.54,12.1,2.36,0.0,98.86
2001-01-31 02:00:00,9.32,13.26,2.11,0.0,98.83
2001-01-31 03:00:00,8.01,14.78,1.77,0.0,98.81
2001-01-31 04:00:00,6.8,16.38,1.42,0.0,98.81
2001-01-31 05:00:00,5.85,18.01,1.16,0.0,98.85
2001-01-31 06:00:00,5.34,19.03,1.06,0.0,98.9
2001-01-31 07:00:00,7.47,16.75,1.17,0.32,98.97
2001-01-31 08:00:00,10.32,13.82,1.1,1.14,99.06
2001-01-31 09:00:00,14.86,10.08,0.89,1.92,99.11
2001-01-31 10:00:00,20.71,5.47,1.01,2.52,99.07
2001-01-31 11:00:00,23.57,4.1,1.54,2.88,98.99
2001-01-31 12:00:00,24.99,3.36,1.88,2.97,98.89
2001-01-31 13:00:00,25.78,2.87,2.11,2.79,98.79
2001-01-31 14:00:00,25.9,2.66,2.41,2.36,98.72
2001-01-31 15:00:00,25.29,2.66,2.6,1.7,98.69
2001-01-31 16:00:00,22.66,3.46,1.57,0.9,98.71
2001-01-31 17:00:00,16.54,5.48,1.5,0.13,98.76
2001-01-31 18:00:00,14.15,6.79,1.77,0.0,98.82
2001-01-31 19:00:00,13.07,8.02,2.05,0.0,98.88
2001-01-31 20:00:00,12.1,9.45,2.27,0.0,98.9
2001-01-31 21:00:00,11.08,10.59,2.36,0.0,98.9
2001-01-31 22:00:00,10.09,11.7,2.35,0.0,98.88
2001-01-31 23:00:00,9.11,12.77,2.27,0.0,98.86
2001-02-01 00:00:00,8.18,13.89,2.17,0.0,98.86
2001-02-01 01:00:00,7.36,14.84,2.11,0.0,98.84
2001-02-01 02:00:00,6.6,15.8,2.04,0.0,98.83
2001-02-01 03:00:00,5.87,16.79,1.94,0.0,98.83
2001-02-01 04:00:00,5.1,18.08,1.8,0.0,98.86
2001-02-01 05:00:00,4.42,19.16,1.72,0.0,98.93
2001-02-01 06:00:00,3.87,20.13,1.64,0.0,99.0
2001-02-01 07:00:00,6.83,16.71,2.59,0.37,99.08
2001-02-01 08:00:00,10.26,13.38,2.8,1.21,99.15
2001-02-01 09:00:00,14.84,10.1,2.13,1.98,99.21
2001-02-01 10:00:00,21.24,6.12,2.82,2.58,99.17
2001-02-01 11:00:00,23.79,4.75,1.93,2.93,99.07
2001-02-01 12:00:00,25.12,4.18,1.84,2.96,98.95
2001-02-01 13:00:00,25.78,3.83,2.37,2.77,98.84
2001-02-01 14:00:00,25.78,3.68,2.85,2.34,98.76
2001-02-01 15:00:00,25.01,3.8,3.11,1.68,98.74
2001-02-01 16:00:00,22.44,4.56,2.14,0.87,98.76
2001-02-01 17:00:00,16.11,7.28,1.7,0.13,98.81
2001-02-01 18:00:00,14.06,8.71,2.08,0.0,98.9
2001-02-01 19:00:00,13.21,9.74,2.41,0.0,99.0
2001-02-01 20:00:00,12.25,10.82,2.54,0.0,99.04
2001-02-01 21:00:00,11.18,11.98,2.48,0.0,99.04
2001-02-01 22:00:00,10.14,12.96,2.34,0.0,99.03
2001-02-01 23:00:00,9.2,13.94,2.23,0.0,99.0
2001-02-02 00:00:00,8.32,14.94,2.12,0.0,98.97
2001-02-02 01:00:00,7.45,16.15,2.0,0.0,98.94
2001-02-02 02:00:00,6.64,17.23,1.93,0.0,98.89
2001-02-02 03:00:00,5.94,18.42,1.89,0.0,98.89
2001-02-02 04:00:00,5.29,19.46,1.85,0.0,98.93
2001-02-02 05:00:00,4.72,20.45,1.83,0.0,99.0
2001-02-02 06:00:00,4.32,21.42,1.84,0.0,99.06
2001-02-02 07:00:00,7.58,17.26,2.9,0.33,99.13
2001-02-02 08:00:00,11.32,13.66,3.31,1.15,99.19
2001-02-02 09:00:00,16.01,10.25,2.72,1.94,99.24
2001-02-02 10:00:00,21.49,6.84,4.23,2.59,99.22
2001-02-02 11:00:00,23.78,5.46,4.28,2.94,99.13
2001-02-02 12:00:00,25.05,4.7,4.12,3.03,99.01
2001-02-02 13:00:00,25.67,4.24,4.04,2.84,98.91
2001-02-02 14:00:00,25.7,4.09,4.0,2.39,98.85
2001-02-02 15:00:00,25.02,4.15,3.84,1.72,98.83
2001-02-02 16:00:00,22.48,4.9,2.39,0.9,98.83
2001-02-02 17:00:00,16.12,7.63,1.68,0.13,98.87
2001-02-02 18:00:00,13.94,8.98,1.84,0.0,98.92
2001-02-02 19:00:00,12.96,9.9,1.99,0.0,98.98
2001-02-02 20:00:00,12.0,10.89,2.06,0.0,99.0
2001-02-02 21:00:00,11.0,11.99,2.07,0.0,98.99
2001-02-02 22:00:00,10.02,13.19,2.01,0.0,98.98
2001-02-02 23:00:00,9.12,14.42,1.96,0.0,98.96
2001-02-03 00:00:00,8.33,15.64,1.93,0.0,98.94
2001-02-03 01:00:00,7.63,16.7,1.89,0.0,98.9
2001-02-03 02:00:00,6.99,17.76,1.82,0.0,98.85
2001-02-03 03:00:00,6.45,18.59,1.75,0.0,98.82
2001-02-03 04:00:00,6.0,19.35,1.71,0.0,98.82
2001-02-03 05:00:00,5.62,20.04,1.72,0.0,98.84
2001-02-03 06:00:00,5.29,20.7,1.75,0.0,98.88
2001-02-03 07:00:00,8.6,16.64,2.0,0.31,98.92
2001-02-03 08:00:00,13.39,12.1,3.24,1.11,98.97
2001-02-03 09:00:00,17.82,9.04,2.35,1.9,99.0
2001-02-03 10:00:00,22.41,5.57,1.63,2.58,98.99
2001-02-03 11:00:00,24.4,4.11,0.8,2.95,98.91
2001-02-03 12:00:00,25.71,3.36,0.65,3.06,98.8
2001-02-03 13:00:00,26.45,2.94,1.13,2.88,98.69
2001-02-03 14:00:00,26.54,2.74,1.45,2.43,98.6
2001-02-03 15:00:00,25.9,2.79,1.64,1.76,98.55
2001-02-03 16:00:00,23.14,3.85,1.02,0.94,98.53
2001-02-03 17:00:00,18.16,5.24,1.42,0.15,98.56
2001-02-03 18:00:00,15.75,6.11,1.61,0.0,98.62
2001-02-03 19:00:00,14.27,7.02,1.66,0.0,98.68
2001-02-03 20:00:00,13.1,7.89,1.67,0.0,98.73
2001-02-03 21:00:00,12.14,8.74,1.68,0.0,98.75
2001-02-03 22:00:00,11.45,9.38,1.66,0.0,98.74
2001-02-03 23:00:00,10.92,9.84,1.63,0.0,98.71
2001-02-04 00:00:00,10.33,10.23,1.59,0.0,98.69
2001-02-04 01:00:00,9.31,10.95,1.58,0.0,98.66
2001-02-04 02:00:00,7.96,11.85,1.6,0.0,98.62
2001-02-04 03:00:00,6.78,12.68,1.59,0.0,98.59
2001-02-04 04:00:00,6.14,12.92,1.59,0.0,98.61
2001-02-04 05:00:00,5.8,13.06,1.61,0.0,98.66
2001-02-04 06:00:00,5.69,13.0,1.63,0.0,98.73
2001-02-04 07:00:00,8.74,10.7,1.43,0.34,98.81
2001-02-04 08:00:00,14.31,7.3,2.71,1.19,98.88
2001-02-04 09:00:00,18.72,5.74,2.12,1.98,98.94
2001-02-04 10:00:00,23.47,4.12,1.9,2.53,98.93
2001-02-04 11:00:00,25.25,3.41,1.13,2.94,98.84
2001-02-04 12:00:00,26.33,3.05,0.41,3.02,98.71
2001-02-04 13:00:00,26.95,2.81,0.33,2.83,98.59
2001-02-04 14:00:00,27.07,2.78,0.91,2.37,98.51
2001-02-04 15:00:00,26.48,2.97,1.35,1.7,98.49
2001-02-04 16:00:00,23.88,4.11,1.0,0.89,98.49
2001-02-04 17:00:00,18.61,5.83,1.41,0.14,98.52
2001-02-04 18:00:00,16.11,7.01,1.59,0.0,98.59
2001-02-04 19:00:00,14.65,8.08,1.64,0.0,98.65
2001-02-04 20:00:00,13.48,9.03,1.65,0.0,98.68
2001-02-04 21:00:00,12.51,9.84,1.63,0.0,98.68
2001-02-04 22:00:00,11.6,10.67,1.61,0.0,98.65
2001-02-04 23:00:00,10.71,11.2,1.6,0.0,98.64
2001-02-05 00:00:00,9.89,11.7,1.6,0.0,98.64
2001-02-05 01:00:00,9.24,12.36,1.6,0.0,98.63
2001-02-05 02:00:00,8.73,12.93,1.59,0.0,98.62
2001-02-05 03:00:00,8.19,13.56,1.57,0.0,98.62
2001-02-05 04:00:00,7.59,14.43,1.58,0.0,98.64
2001-02-05 05:00:00,6.87,15.65,1.6,0.0,98.71
